,rod_id,position,angle,measurement_index,point_index,value,material,lenght,diammeter
7035,Rod3,endN1,180,91,23,-0.01296,al,182mm,1.6mm
7036,Rod3,endN1,180,91,24,-0.0146,al,182mm,1.6mm
7037,Rod3,endN1,180,91,25,-0.01625,al,182mm,1.6mm
7038,Rod3,endN1,180,91,26,-0.01838,al,182mm,1.6mm
7039,Rod3,endN1,180,91,27,-0.0197,al,182mm,1.6mm
7040,Rod3,endN1,180,91,28,-0.02151,al,182mm,1.6mm
7041,Rod3,endN1,180,91,29,-0.02331,al,182mm,1.6mm
7042,Rod3,endN1,180,91,30,-0.02496,al,182mm,1.6mm
7043,Rod3,endN1,180,91,31,-0.02693,al,182mm,1.6mm
7044,Rod3,endN1,180,92,0,0.00052,al,182mm,1.6mm
7045,Rod3,endN1,180,92,1,0.00036,al,182mm,1.6mm
7046,Rod3,endN1,180,92,2,-0.0003,al,182mm,1.6mm
7047,Rod3,endN1,180,92,3,-0.0003,al,182mm,1.6mm
7048,Rod3,endN1,180,92,4,-0.00079,al,182mm,1.6mm
7049,Rod3,endN1,180,92,5,-0.00096,al,182mm,1.6mm
7050,Rod3,endN1,180,92,6,-0.00178,al,182mm,1.6mm
7051,Rod3,endN1,180,92,7,-0.00162,al,182mm,1.6mm
7052,Rod3,endN1,180,92,8,-0.00211,al,182mm,1.6mm
7053,Rod3,endN1,180,92,9,-0.00244,al,182mm,1.6mm
7054,Rod3,endN1,180,92,10,-0.0026,al,182mm,1.6mm
7055,Rod3,endN1,180,92,11,-0.00326,al,182mm,1.6mm
7056,Rod3,endN1,180,92,12,-0.00359,al,182mm,1.6mm
7057,Rod3,endN1,180,92,13,-0.00392,al,182mm,1.6mm
7058,Rod3,endN1,180,92,14,-0.00425,al,182mm,1.6mm
7059,Rod3,endN1,180,92,15,-0.00441,al,182mm,1.6mm
7060,Rod3,endN1,180,92,16,-0.00507,al,182mm,1.6mm
7061,Rod3,endN1,180,92,17,-0.00523,al,182mm,1.6mm
7062,Rod3,endN1,180,92,18,-0.00556,al,182mm,1.6mm
7063,Rod3,endN1,180,92,19,-0.00573,al,182mm,1.6mm
7064,Rod3,endN1,180,92,20,-0.00803,al,182mm,1.6mm
7065,Rod3,endN1,180,92,21,-0.00934,al,182mm,1.6mm
7066,Rod3,endN1,180,92,22,-0.01082,al,182mm,1.6mm
7067,Rod3,endN1,180,92,23,-0.01312,al,182mm,1.6mm
7068,Rod3,endN1,180,92,24,-0.0146,al,182mm,1.6mm
7069,Rod3,endN1,180,92,25,-0.01658,al,182mm,1.6mm
7070,Rod3,endN1,180,92,26,-0.01805,al,182mm,1.6mm
7071,Rod3,endN1,180,92,27,-0.01986,al,182mm,1.6mm
7072,Rod3,endN1,180,92,28,-0.02167,al,182mm,1.6mm
7073,Rod3,endN1,180,92,29,-0.02348,al,182mm,1.6mm
7074,Rod3,endN1,180,92,30,-0.02496,al,182mm,1.6mm
7075,Rod3,endN1,180,92,31,-0.02677,al,182mm,1.6mm
7076,Rod3,endN1,180,93,0,0.00068,al,182mm,1.6mm
7077,Rod3,endN1,180,93,1,0.00019,al,182mm,1.6mm
7078,Rod3,endN1,180,93,2,-0.0003,al,182mm,1.6mm
7079,Rod3,endN1,180,93,3,-0.00047,al,182mm,1.6mm
7080,Rod3,endN1,180,93,4,-0.00079,al,182mm,1.6mm
7081,Rod3,endN1,180,93,5,-0.00112,al,182mm,1.6mm
7082,Rod3,endN1,180,93,6,-0.00145,al,182mm,1.6mm
7083,Rod3,endN1,180,93,7,-0.00178,al,182mm,1.6mm
7084,Rod3,endN1,180,93,8,-0.00244,al,182mm,1.6mm
7085,Rod3,endN1,180,93,9,-0.00227,al,182mm,1.6mm
7086,Rod3,endN1,180,93,10,-0.00277,al,182mm,1.6mm
7087,Rod3,endN1,180,93,11,-0.00326,al,182mm,1.6mm
7088,Rod3,endN1,180,93,12,-0.00359,al,182mm,1.6mm
7089,Rod3,endN1,180,93,13,-0.00392,al,182mm,1.6mm
7090,Rod3,endN1,180,93,14,-0.00408,al,182mm,1.6mm
7091,Rod3,endN1,180,93,15,-0.00458,al,182mm,1.6mm
7092,Rod3,endN1,180,93,16,-0.0054,al,182mm,1.6mm
7093,Rod3,endN1,180,93,17,-0.00523,al,182mm,1.6mm
7094,Rod3,endN1,180,93,18,-0.0054,al,182mm,1.6mm
7095,Rod3,endN1,180,93,19,-0.00589,al,182mm,1.6mm
7096,Rod3,endN1,180,93,20,-0.00753,al,182mm,1.6mm
7097,Rod3,endN1,180,93,21,-0.00934,al,182mm,1.6mm
7098,Rod3,endN1,180,93,22,-0.01115,al,182mm,1.6mm
7099,Rod3,endN1,180,93,23,-0.01296,al,182mm,1.6mm
7100,Rod3,endN1,180,93,24,-0.0146,al,182mm,1.6mm
7101,Rod3,endN1,180,93,25,-0.01641,al,182mm,1.6mm
7102,Rod3,endN1,180,93,26,-0.01805,al,182mm,1.6mm
7103,Rod3,endN1,180,93,27,-0.01986,al,182mm,1.6mm
7104,Rod3,endN1,180,93,28,-0.02151,al,182mm,1.6mm
7105,Rod3,endN1,180,93,29,-0.02331,al,182mm,1.6mm
7106,Rod3,endN1,180,93,30,-0.02496,al,182mm,1.6mm
7107,Rod3,endN1,180,93,31,-0.02677,al,182mm,1.6mm
7108,Rod3,endN1,180,94,0,0.00052,al,182mm,1.6mm
7109,Rod3,endN1,180,94,1,3e-05,al,182mm,1.6mm
7110,Rod3,endN1,180,94,2,-0.0003,al,182mm,1.6mm
7111,Rod3,endN1,180,94,3,-0.00047,al,182mm,1.6mm
7112,Rod3,endN1,180,94,4,-0.00079,al,182mm,1.6mm
7113,Rod3,endN1,180,94,5,-0.00112,al,182mm,1.6mm
7114,Rod3,endN1,180,94,6,-0.00162,al,182mm,1.6mm
7115,Rod3,endN1,180,94,7,-0.00195,al,182mm,1.6mm
7116,Rod3,endN1,180,94,8,-0.00244,al,182mm,1.6mm
7117,Rod3,endN1,180,94,9,-0.00244,al,182mm,1.6mm
7118,Rod3,endN1,180,94,10,-0.00277,al,182mm,1.6mm
7119,Rod3,endN1,180,94,11,-0.00326,al,182mm,1.6mm
7120,Rod3,endN1,180,94,12,-0.00342,al,182mm,1.6mm
7121,Rod3,endN1,180,94,13,-0.00375,al,182mm,1.6mm
7122,Rod3,endN1,180,94,14,-0.00425,al,182mm,1.6mm
7123,Rod3,endN1,180,94,15,-0.00458,al,182mm,1.6mm
7124,Rod3,endN1,180,94,16,-0.00507,al,182mm,1.6mm
7125,Rod3,endN1,180,94,17,-0.00523,al,182mm,1.6mm
7126,Rod3,endN1,180,94,18,-0.0054,al,182mm,1.6mm
7127,Rod3,endN1,180,94,19,-0.00605,al,182mm,1.6mm
7128,Rod3,endN1,180,94,20,-0.0077,al,182mm,1.6mm
7129,Rod3,endN1,180,94,21,-0.00918,al,182mm,1.6mm
7130,Rod3,endN1,180,94,22,-0.01115,al,182mm,1.6mm
7131,Rod3,endN1,180,94,23,-0.01296,al,182mm,1.6mm
7132,Rod3,endN1,180,94,24,-0.0146,al,182mm,1.6mm
7133,Rod3,endN1,180,94,25,-0.01674,al,182mm,1.6mm
7134,Rod3,endN1,180,94,26,-0.01822,al,182mm,1.6mm
7135,Rod3,endN1,180,94,27,-0.02019,al,182mm,1.6mm
7136,Rod3,endN1,180,94,28,-0.02167,al,182mm,1.6mm
7137,Rod3,endN1,180,94,29,-0.02348,al,182mm,1.6mm
7138,Rod3,endN1,180,94,30,-0.02512,al,182mm,1.6mm
7139,Rod3,endN1,180,94,31,-0.02693,al,182mm,1.6mm
7140,Rod3,endN1,180,95,0,0.00036,al,182mm,1.6mm
7141,Rod3,endN1,180,95,1,0.00036,al,182mm,1.6mm
7142,Rod3,endN1,180,95,2,-0.0003,al,182mm,1.6mm
7143,Rod3,endN1,180,95,3,-0.00063,al,182mm,1.6mm
7144,Rod3,endN1,180,95,4,-0.00079,al,182mm,1.6mm
7145,Rod3,endN1,180,95,5,-0.00096,al,182mm,1.6mm
7146,Rod3,endN1,180,95,6,-0.00178,al,182mm,1.6mm
7147,Rod3,endN1,180,95,7,-0.00211,al,182mm,1.6mm
7148,Rod3,endN1,180,95,8,-0.00227,al,182mm,1.6mm
7149,Rod3,endN1,180,95,9,-0.00244,al,182mm,1.6mm
7150,Rod3,endN1,180,95,10,-0.00277,al,182mm,1.6mm
7151,Rod3,endN1,180,95,11,-0.0031,al,182mm,1.6mm
7152,Rod3,endN1,180,95,12,-0.00342,al,182mm,1.6mm
7153,Rod3,endN1,180,95,13,-0.00375,al,182mm,1.6mm
7154,Rod3,endN1,180,95,14,-0.00425,al,182mm,1.6mm
7155,Rod3,endN1,180,95,15,-0.00458,al,182mm,1.6mm
7156,Rod3,endN1,180,95,16,-0.0054,al,182mm,1.6mm
7157,Rod3,endN1,180,95,17,-0.00523,al,182mm,1.6mm
7158,Rod3,endN1,180,95,18,-0.00556,al,182mm,1.6mm
7159,Rod3,endN1,180,95,19,-0.00573,al,182mm,1.6mm
7160,Rod3,endN1,180,95,20,-0.00753,al,182mm,1.6mm
7161,Rod3,endN1,180,95,21,-0.00934,al,182mm,1.6mm
7162,Rod3,endN1,180,95,22,-0.01099,al,182mm,1.6mm
7163,Rod3,endN1,180,95,23,-0.01312,al,182mm,1.6mm
7164,Rod3,endN1,180,95,24,-0.01477,al,182mm,1.6mm
7165,Rod3,endN1,180,95,25,-0.01658,al,182mm,1.6mm
7166,Rod3,endN1,180,95,26,-0.01822,al,182mm,1.6mm
7167,Rod3,endN1,180,95,27,-0.02003,al,182mm,1.6mm
7168,Rod3,endN1,180,95,28,-0.02151,al,182mm,1.6mm
7169,Rod3,endN1,180,95,29,-0.02315,al,182mm,1.6mm
7170,Rod3,endN1,180,95,30,-0.02479,al,182mm,1.6mm
7171,Rod3,endN1,180,95,31,-0.02677,al,182mm,1.6mm
7172,Rod3,endN1,180,96,0,0.00052,al,182mm,1.6mm
7173,Rod3,endN1,180,96,1,0.00019,al,182mm,1.6mm
7174,Rod3,endN1,180,96,2,-0.0003,al,182mm,1.6mm
7175,Rod3,endN1,180,96,3,-0.0003,al,182mm,1.6mm
7176,Rod3,endN1,180,96,4,-0.00079,al,182mm,1.6mm
7177,Rod3,endN1,180,96,5,-0.00129,al,182mm,1.6mm
7178,Rod3,endN1,180,96,6,-0.00129,al,182mm,1.6mm
7179,Rod3,endN1,180,96,7,-0.00195,al,182mm,1.6mm
7180,Rod3,endN1,180,96,8,-0.00211,al,182mm,1.6mm
7181,Rod3,endN1,180,96,9,-0.0026,al,182mm,1.6mm
7182,Rod3,endN1,180,96,10,-0.00277,al,182mm,1.6mm
7183,Rod3,endN1,180,96,11,-0.00342,al,182mm,1.6mm
7184,Rod3,endN1,180,96,12,-0.00326,al,182mm,1.6mm
7185,Rod3,endN1,180,96,13,-0.00408,al,182mm,1.6mm
7186,Rod3,endN1,180,96,14,-0.00425,al,182mm,1.6mm
7187,Rod3,endN1,180,96,15,-0.00458,al,182mm,1.6mm
7188,Rod3,endN1,180,96,16,-0.0054,al,182mm,1.6mm
7189,Rod3,endN1,180,96,17,-0.0054,al,182mm,1.6mm
7190,Rod3,endN1,180,96,18,-0.00556,al,182mm,1.6mm
7191,Rod3,endN1,180,96,19,-0.00605,al,182mm,1.6mm
7192,Rod3,endN1,180,96,20,-0.00737,al,182mm,1.6mm
7193,Rod3,endN1,180,96,21,-0.00934,al,182mm,1.6mm
7194,Rod3,endN1,180,96,22,-0.01115,al,182mm,1.6mm
7195,Rod3,endN1,180,96,23,-0.01296,al,182mm,1.6mm
7196,Rod3,endN1,180,96,24,-0.0146,al,182mm,1.6mm
7197,Rod3,endN1,180,96,25,-0.01641,al,182mm,1.6mm
7198,Rod3,endN1,180,96,26,-0.01789,al,182mm,1.6mm
7199,Rod3,endN1,180,96,27,-0.01986,al,182mm,1.6mm
7200,Rod3,endN1,180,96,28,-0.02167,al,182mm,1.6mm
7201,Rod3,endN1,180,96,29,-0.02331,al,182mm,1.6mm
7202,Rod3,endN1,180,96,30,-0.02512,al,182mm,1.6mm
7203,Rod3,endN1,180,96,31,-0.0271,al,182mm,1.6mm
7204,Rod3,endN1,180,97,0,0.00052,al,182mm,1.6mm
7205,Rod3,endN1,180,97,1,0.00019,al,182mm,1.6mm
7206,Rod3,endN1,180,97,2,-0.0003,al,182mm,1.6mm
7207,Rod3,endN1,180,97,3,-0.00047,al,182mm,1.6mm
7208,Rod3,endN1,180,97,4,-0.00063,al,182mm,1.6mm
7209,Rod3,endN1,180,97,5,-0.00079,al,182mm,1.6mm
7210,Rod3,endN1,180,97,6,-0.00145,al,182mm,1.6mm
7211,Rod3,endN1,180,97,7,-0.00195,al,182mm,1.6mm
7212,Rod3,endN1,180,97,8,-0.00244,al,182mm,1.6mm
7213,Rod3,endN1,180,97,9,-0.0026,al,182mm,1.6mm
7214,Rod3,endN1,180,97,10,-0.00277,al,182mm,1.6mm
7215,Rod3,endN1,180,97,11,-0.0031,al,182mm,1.6mm
7216,Rod3,endN1,180,97,12,-0.00375,al,182mm,1.6mm
7217,Rod3,endN1,180,97,13,-0.00425,al,182mm,1.6mm
7218,Rod3,endN1,180,97,14,-0.00441,al,182mm,1.6mm
7219,Rod3,endN1,180,97,15,-0.00441,al,182mm,1.6mm
7220,Rod3,endN1,180,97,16,-0.00523,al,182mm,1.6mm
7221,Rod3,endN1,180,97,17,-0.0054,al,182mm,1.6mm
7222,Rod3,endN1,180,97,18,-0.0054,al,182mm,1.6mm
7223,Rod3,endN1,180,97,19,-0.00589,al,182mm,1.6mm
7224,Rod3,endN1,180,97,20,-0.0077,al,182mm,1.6mm
7225,Rod3,endN1,180,97,21,-0.00951,al,182mm,1.6mm
7226,Rod3,endN1,180,97,22,-0.01099,al,182mm,1.6mm
7227,Rod3,endN1,180,97,23,-0.01296,al,182mm,1.6mm
7228,Rod3,endN1,180,97,24,-0.01477,al,182mm,1.6mm
7229,Rod3,endN1,180,97,25,-0.01674,al,182mm,1.6mm
7230,Rod3,endN1,180,97,26,-0.01805,al,182mm,1.6mm
7231,Rod3,endN1,180,97,27,-0.01986,al,182mm,1.6mm
7232,Rod3,endN1,180,97,28,-0.02167,al,182mm,1.6mm
7233,Rod3,endN1,180,97,29,-0.02331,al,182mm,1.6mm
7234,Rod3,endN1,180,97,30,-0.02496,al,182mm,1.6mm
7235,Rod3,endN1,180,97,31,-0.02693,al,182mm,1.6mm
7236,Rod3,endN1,180,98,0,0.00036,al,182mm,1.6mm
7237,Rod3,endN1,180,98,1,0.00019,al,182mm,1.6mm
7238,Rod3,endN1,180,98,2,-0.00014,al,182mm,1.6mm
7239,Rod3,endN1,180,98,3,-0.00047,al,182mm,1.6mm
7240,Rod3,endN1,180,98,4,-0.00096,al,182mm,1.6mm
7241,Rod3,endN1,180,98,5,-0.00096,al,182mm,1.6mm
7242,Rod3,endN1,180,98,6,-0.00178,al,182mm,1.6mm
7243,Rod3,endN1,180,98,7,-0.00178,al,182mm,1.6mm
7244,Rod3,endN1,180,98,8,-0.00211,al,182mm,1.6mm
7245,Rod3,endN1,180,98,9,-0.00244,al,182mm,1.6mm
7246,Rod3,endN1,180,98,10,-0.00277,al,182mm,1.6mm
7247,Rod3,endN1,180,98,11,-0.0031,al,182mm,1.6mm
7248,Rod3,endN1,180,98,12,-0.00359,al,182mm,1.6mm
7249,Rod3,endN1,180,98,13,-0.00392,al,182mm,1.6mm
7250,Rod3,endN1,180,98,14,-0.00392,al,182mm,1.6mm
7251,Rod3,endN1,180,98,15,-0.00458,al,182mm,1.6mm
7252,Rod3,endN1,180,98,16,-0.00523,al,182mm,1.6mm
7253,Rod3,endN1,180,98,17,-0.0054,al,182mm,1.6mm
7254,Rod3,endN1,180,98,18,-0.0054,al,182mm,1.6mm
7255,Rod3,endN1,180,98,19,-0.00622,al,182mm,1.6mm
7256,Rod3,endN1,180,98,20,-0.0077,al,182mm,1.6mm
7257,Rod3,endN1,180,98,21,-0.00934,al,182mm,1.6mm
7258,Rod3,endN1,180,98,22,-0.01099,al,182mm,1.6mm
7259,Rod3,endN1,180,98,23,-0.01279,al,182mm,1.6mm
7260,Rod3,endN1,180,98,24,-0.01444,al,182mm,1.6mm
7261,Rod3,endN1,180,98,25,-0.01641,al,182mm,1.6mm
7262,Rod3,endN1,180,98,26,-0.01822,al,182mm,1.6mm
7263,Rod3,endN1,180,98,27,-0.02019,al,182mm,1.6mm
7264,Rod3,endN1,180,98,28,-0.02184,al,182mm,1.6mm
7265,Rod3,endN1,180,98,29,-0.02348,al,182mm,1.6mm
7266,Rod3,endN1,180,98,30,-0.02496,al,182mm,1.6mm
7267,Rod3,endN1,180,98,31,-0.02677,al,182mm,1.6mm
7268,Rod3,endN1,180,99,0,0.00052,al,182mm,1.6mm
7269,Rod3,endN1,180,99,1,0.00019,al,182mm,1.6mm
7270,Rod3,endN1,180,99,2,-0.00014,al,182mm,1.6mm
7271,Rod3,endN1,180,99,3,-0.0003,al,182mm,1.6mm
7272,Rod3,endN1,180,99,4,-0.00079,al,182mm,1.6mm
7273,Rod3,endN1,180,99,5,-0.00096,al,182mm,1.6mm
7274,Rod3,endN1,180,99,6,-0.00162,al,182mm,1.6mm
7275,Rod3,endN1,180,99,7,-0.00195,al,182mm,1.6mm
7276,Rod3,endN1,180,99,8,-0.00227,al,182mm,1.6mm
7277,Rod3,endN1,180,99,9,-0.0026,al,182mm,1.6mm
7278,Rod3,endN1,180,99,10,-0.0026,al,182mm,1.6mm
7279,Rod3,endN1,180,99,11,-0.00342,al,182mm,1.6mm
7280,Rod3,endN1,180,99,12,-0.00342,al,182mm,1.6mm
7281,Rod3,endN1,180,99,13,-0.00408,al,182mm,1.6mm
7282,Rod3,endN1,180,99,14,-0.00425,al,182mm,1.6mm
7283,Rod3,endN1,180,99,15,-0.00458,al,182mm,1.6mm
7284,Rod3,endN1,180,99,16,-0.00523,al,182mm,1.6mm
7285,Rod3,endN1,180,99,17,-0.00523,al,182mm,1.6mm
7286,Rod3,endN1,180,99,18,-0.0054,al,182mm,1.6mm
7287,Rod3,endN1,180,99,19,-0.00589,al,182mm,1.6mm
7288,Rod3,endN1,180,99,20,-0.0077,al,182mm,1.6mm
7289,Rod3,endN1,180,99,21,-0.00951,al,182mm,1.6mm
7290,Rod3,endN1,180,99,22,-0.01099,al,182mm,1.6mm
7291,Rod3,endN1,180,99,23,-0.01296,al,182mm,1.6mm
7292,Rod3,endN1,180,99,24,-0.01477,al,182mm,1.6mm
7293,Rod3,endN1,180,99,25,-0.01674,al,182mm,1.6mm
7294,Rod3,endN1,180,99,26,-0.01805,al,182mm,1.6mm
7295,Rod3,endN1,180,99,27,-0.02003,al,182mm,1.6mm
7296,Rod3,endN1,180,99,28,-0.02167,al,182mm,1.6mm
7297,Rod3,endN1,180,99,29,-0.02331,al,182mm,1.6mm
7298,Rod3,endN1,180,99,30,-0.02496,al,182mm,1.6mm
7299,Rod3,endN1,180,99,31,-0.02693,al,182mm,1.6mm
7300,Rod2,endN2,0,0,0,-0.00244,al,182mm,1.6mm
7301,Rod2,endN2,0,0,1,-0.00277,al,182mm,1.6mm
7302,Rod2,endN2,0,0,2,-0.0031,al,182mm,1.6mm
7303,Rod2,endN2,0,0,3,-0.00359,al,182mm,1.6mm
7304,Rod2,endN2,0,0,4,-0.00375,al,182mm,1.6mm
7305,Rod2,endN2,0,0,5,-0.00392,al,182mm,1.6mm
7306,Rod2,endN2,0,0,6,-0.00408,al,182mm,1.6mm
7307,Rod2,endN2,0,0,7,-0.00408,al,182mm,1.6mm
7308,Rod2,endN2,0,0,8,-0.00458,al,182mm,1.6mm
7309,Rod2,endN2,0,0,9,-0.00441,al,182mm,1.6mm
7310,Rod2,endN2,0,0,10,-0.00507,al,182mm,1.6mm
7311,Rod2,endN2,0,0,11,-0.00556,al,182mm,1.6mm
7312,Rod2,endN2,0,0,12,-0.0054,al,182mm,1.6mm
7313,Rod2,endN2,0,0,13,-0.0054,al,182mm,1.6mm
7314,Rod2,endN2,0,0,14,-0.00589,al,182mm,1.6mm
7315,Rod2,endN2,0,0,15,-0.00638,al,182mm,1.6mm
7316,Rod2,endN2,0,0,16,-0.00638,al,182mm,1.6mm
7317,Rod2,endN2,0,0,17,-0.00671,al,182mm,1.6mm
7318,Rod2,endN2,0,0,18,-0.00671,al,182mm,1.6mm
7319,Rod2,endN2,0,0,19,-0.00688,al,182mm,1.6mm
7320,Rod2,endN2,0,0,20,-0.00819,al,182mm,1.6mm
7321,Rod2,endN2,0,0,21,-0.00934,al,182mm,1.6mm
7322,Rod2,endN2,0,0,22,-0.01082,al,182mm,1.6mm
7323,Rod2,endN2,0,0,23,-0.01214,al,182mm,1.6mm
7324,Rod2,endN2,0,0,24,-0.01345,al,182mm,1.6mm
7325,Rod2,endN2,0,0,25,-0.01493,al,182mm,1.6mm
7326,Rod2,endN2,0,0,26,-0.01608,al,182mm,1.6mm
7327,Rod2,endN2,0,0,27,-0.01723,al,182mm,1.6mm
7328,Rod2,endN2,0,0,28,-0.01855,al,182mm,1.6mm
7329,Rod2,endN2,0,0,29,-0.01986,al,182mm,1.6mm
7330,Rod2,endN2,0,0,30,-0.02151,al,182mm,1.6mm
7331,Rod2,endN2,0,0,31,-0.02266,al,182mm,1.6mm
7332,Rod2,endN2,0,1,0,-0.00244,al,182mm,1.6mm
7333,Rod2,endN2,0,1,1,-0.00277,al,182mm,1.6mm
7334,Rod2,endN2,0,1,2,-0.00326,al,182mm,1.6mm
7335,Rod2,endN2,0,1,3,-0.00342,al,182mm,1.6mm
7336,Rod2,endN2,0,1,4,-0.00375,al,182mm,1.6mm
7337,Rod2,endN2,0,1,5,-0.00408,al,182mm,1.6mm
7338,Rod2,endN2,0,1,6,-0.00425,al,182mm,1.6mm
7339,Rod2,endN2,0,1,7,-0.00441,al,182mm,1.6mm
7340,Rod2,endN2,0,1,8,-0.00441,al,182mm,1.6mm
7341,Rod2,endN2,0,1,9,-0.00458,al,182mm,1.6mm
7342,Rod2,endN2,0,1,10,-0.0049,al,182mm,1.6mm
7343,Rod2,endN2,0,1,11,-0.0054,al,182mm,1.6mm
7344,Rod2,endN2,0,1,12,-0.0054,al,182mm,1.6mm
7345,Rod2,endN2,0,1,13,-0.00556,al,182mm,1.6mm
7346,Rod2,endN2,0,1,14,-0.00589,al,182mm,1.6mm
7347,Rod2,endN2,0,1,15,-0.00622,al,182mm,1.6mm
7348,Rod2,endN2,0,1,16,-0.00655,al,182mm,1.6mm
7349,Rod2,endN2,0,1,17,-0.00655,al,182mm,1.6mm
7350,Rod2,endN2,0,1,18,-0.00688,al,182mm,1.6mm
7351,Rod2,endN2,0,1,19,-0.00721,al,182mm,1.6mm
7352,Rod2,endN2,0,1,20,-0.00819,al,182mm,1.6mm
7353,Rod2,endN2,0,1,21,-0.00934,al,182mm,1.6mm
7354,Rod2,endN2,0,1,22,-0.01082,al,182mm,1.6mm
7355,Rod2,endN2,0,1,23,-0.01197,al,182mm,1.6mm
7356,Rod2,endN2,0,1,24,-0.01329,al,182mm,1.6mm
7357,Rod2,endN2,0,1,25,-0.0151,al,182mm,1.6mm
7358,Rod2,endN2,0,1,26,-0.01608,al,182mm,1.6mm
7359,Rod2,endN2,0,1,27,-0.01723,al,182mm,1.6mm
7360,Rod2,endN2,0,1,28,-0.01871,al,182mm,1.6mm
7361,Rod2,endN2,0,1,29,-0.0197,al,182mm,1.6mm
7362,Rod2,endN2,0,1,30,-0.02134,al,182mm,1.6mm
7363,Rod2,endN2,0,1,31,-0.02266,al,182mm,1.6mm
7364,Rod2,endN2,0,2,0,-0.00227,al,182mm,1.6mm
7365,Rod2,endN2,0,2,1,-0.0026,al,182mm,1.6mm
7366,Rod2,endN2,0,2,2,-0.0031,al,182mm,1.6mm
7367,Rod2,endN2,0,2,3,-0.00342,al,182mm,1.6mm
7368,Rod2,endN2,0,2,4,-0.00408,al,182mm,1.6mm
7369,Rod2,endN2,0,2,5,-0.00392,al,182mm,1.6mm
7370,Rod2,endN2,0,2,6,-0.00425,al,182mm,1.6mm
7371,Rod2,endN2,0,2,7,-0.00425,al,182mm,1.6mm
7372,Rod2,endN2,0,2,8,-0.00458,al,182mm,1.6mm
7373,Rod2,endN2,0,2,9,-0.00458,al,182mm,1.6mm
7374,Rod2,endN2,0,2,10,-0.0049,al,182mm,1.6mm
7375,Rod2,endN2,0,2,11,-0.0054,al,182mm,1.6mm
7376,Rod2,endN2,0,2,12,-0.0054,al,182mm,1.6mm
7377,Rod2,endN2,0,2,13,-0.00556,al,182mm,1.6mm
7378,Rod2,endN2,0,2,14,-0.00589,al,182mm,1.6mm
7379,Rod2,endN2,0,2,15,-0.00638,al,182mm,1.6mm
7380,Rod2,endN2,0,2,16,-0.00655,al,182mm,1.6mm
7381,Rod2,endN2,0,2,17,-0.00671,al,182mm,1.6mm
7382,Rod2,endN2,0,2,18,-0.00655,al,182mm,1.6mm
7383,Rod2,endN2,0,2,19,-0.00704,al,182mm,1.6mm
7384,Rod2,endN2,0,2,20,-0.00836,al,182mm,1.6mm
7385,Rod2,endN2,0,2,21,-0.00934,al,182mm,1.6mm
7386,Rod2,endN2,0,2,22,-0.01099,al,182mm,1.6mm
7387,Rod2,endN2,0,2,23,-0.01181,al,182mm,1.6mm
7388,Rod2,endN2,0,2,24,-0.01329,al,182mm,1.6mm
7389,Rod2,endN2,0,2,25,-0.0151,al,182mm,1.6mm
7390,Rod2,endN2,0,2,26,-0.01625,al,182mm,1.6mm
7391,Rod2,endN2,0,2,27,-0.01723,al,182mm,1.6mm
7392,Rod2,endN2,0,2,28,-0.01855,al,182mm,1.6mm
7393,Rod2,endN2,0,2,29,-0.02003,al,182mm,1.6mm
7394,Rod2,endN2,0,2,30,-0.02151,al,182mm,1.6mm
7395,Rod2,endN2,0,2,31,-0.02249,al,182mm,1.6mm
7396,Rod2,endN2,0,3,0,-0.00227,al,182mm,1.6mm
7397,Rod2,endN2,0,3,1,-0.00293,al,182mm,1.6mm
7398,Rod2,endN2,0,3,2,-0.00277,al,182mm,1.6mm
7399,Rod2,endN2,0,3,3,-0.00342,al,182mm,1.6mm
7400,Rod2,endN2,0,3,4,-0.00375,al,182mm,1.6mm
7401,Rod2,endN2,0,3,5,-0.00392,al,182mm,1.6mm
7402,Rod2,endN2,0,3,6,-0.00425,al,182mm,1.6mm
7403,Rod2,endN2,0,3,7,-0.00408,al,182mm,1.6mm
7404,Rod2,endN2,0,3,8,-0.00458,al,182mm,1.6mm
7405,Rod2,endN2,0,3,9,-0.00441,al,182mm,1.6mm
7406,Rod2,endN2,0,3,10,-0.0049,al,182mm,1.6mm
7407,Rod2,endN2,0,3,11,-0.0054,al,182mm,1.6mm
7408,Rod2,endN2,0,3,12,-0.0054,al,182mm,1.6mm
7409,Rod2,endN2,0,3,13,-0.00556,al,182mm,1.6mm
7410,Rod2,endN2,0,3,14,-0.00589,al,182mm,1.6mm
7411,Rod2,endN2,0,3,15,-0.00605,al,182mm,1.6mm
7412,Rod2,endN2,0,3,16,-0.00638,al,182mm,1.6mm
7413,Rod2,endN2,0,3,17,-0.00655,al,182mm,1.6mm
7414,Rod2,endN2,0,3,18,-0.00671,al,182mm,1.6mm
7415,Rod2,endN2,0,3,19,-0.00688,al,182mm,1.6mm
7416,Rod2,endN2,0,3,20,-0.00803,al,182mm,1.6mm
7417,Rod2,endN2,0,3,21,-0.00967,al,182mm,1.6mm
7418,Rod2,endN2,0,3,22,-0.01115,al,182mm,1.6mm
7419,Rod2,endN2,0,3,23,-0.01197,al,182mm,1.6mm
7420,Rod2,endN2,0,3,24,-0.01345,al,182mm,1.6mm
7421,Rod2,endN2,0,3,25,-0.0151,al,182mm,1.6mm
7422,Rod2,endN2,0,3,26,-0.01625,al,182mm,1.6mm
